order_id,customer_id,order_date,channel,order_status,payment_method,shipping_cost,discount_pct,total_amount
ORD106406,CUST005208,2022-08-14,Online,Completed,Store Credit,0.0,0,593.85
ORD114119,CUST000805,2023-10-24,In-Store,Completed,Gift Card,4.99,0,1652.92
ORD109844,CUST002916,2021-10-02,Online,Completed,Gift Card,0.0,0,847.45
ORD108955,CUST003195,2026-04-14,Online,Completed,Paypal,4.99,15,1580.29
ORD125579,CUST000890,2023-01-02,In-Store,Completed,Store Credit,5.99,0,3651.32
ORD118225,CUST002823,2025-12-08,In-Store,Completed,Gift Card,5.99,0,418.59
ORD108696,CUST005743,2026-04-16,Mobile App,Completed,Credit Card,7.99,0,65.18
ORD108096,CUST004727,2024-10-05,Online,Cancelled,Store Credit,12.99,0,478.75
ORD112251,CUST003299,2023-06-10,Online,Completed,Credit Card,0.0,0,228.66
ORD114575,CUST006047,2026-01-07,Mobile App,Returned,Store Credit,0.0,0,5039.78
ORD111115,CUST001325,2023-06-15,Online,Completed,Debit Card,0.0,0,1187.79
ORD103167,CUST005668,2026-04-29,Online,Completed,Store Credit,7.99,15,1630.77
ORD109892,CUST002310,2026-04-03,Online,Completed,Paypal,0.0,0,1310.1
ORD111071,CUST002213,2024-05-21,In-Store,Completed,Paypal,5.99,0,1321.32
ORD127536,CUST005178,2026-02-16,Online,Completed,Credit Card,0.0,0,4061.38
ORD111243,CUST005657,2025-06-01,In-Store,Completed,Debit Card,4.99,0,1611.69
ORD125974,CUST005553,2026-05-09,Mobile App,Completed,Paypal,7.99,0,864.21
ORD119318,CUST000053,2023-12-20,In-Store,Completed,Paypal,4.99,0,6244.89
ORD113434,CUST004050,2025-09-17,Mobile App,Completed,Gift Card,4.99,0,1169.13
ORD113336,CUST003287,2026-03-28,Online,Completed,Paypal,4.99,0,2578.64
ORD114750,CUST000477,2025-11-30,In-Store,Completed,Gift Card,12.99,0,4405.91
ORD125437,CUST001302,2026-02-03,Mobile App,Completed,Paypal,7.99,0,195.88
ORD108362,CUST002465,2026-03-23,Mobile App,Completed,Paypal,5.99,0,881.63
ORD121430,CUST005228,2025-11-25,Online,Completed,Gift Card,0.0,0,675.86
ORD112904,CUST005375,2026-06-26,Mobile App,Completed,Debit Card,5.99,10,1696.1
ORD120846,CUST003764,2026-03-12,Mobile App,Returned,Debit Card,7.99,0,1214.1
ORD110855,CUST005409,2025-10-01,Mobile App,Completed,Store Credit,0.0,20,445.77
ORD115679,CUST006061,2023-07-27,In-Store,Completed,Debit Card,5.99,0,1243.6
ORD121963,CUST004411,2021-08-02,Online,Completed,Debit Card,12.99,0,660.16
ORD119101,CUST004590,2024-08-29,In-Store,Completed,Store Credit,5.99,0,1152.18
ORD116367,CUST004500,2025-03-29,Online,Completed,Store Credit,0.0,0,570.31
ORD126668,CUST005724,2024-01-15,In-Store,Completed,Gift Card,0.0,0,1816.05
ORD115631,CUST003180,2026-01-06,Mobile App,Completed,Paypal,5.99,0,2174.89
ORD113540,CUST001624,2024-01-23,Mobile App,Completed,Debit Card,12.99,0,5139.61
ORD124530,CUST003187,2025-10-26,In-Store,Cancelled,Gift Card,4.99,0,2917.22
ORD122513,CUST000906,2024-05-18,Mobile App,Completed,Paypal,7.99,15,1991.32
ORD109904,CUST000019,,Online,Completed,Paypal,12.99,0,173.64
ORD101667,CUST004212,2025-06-01,Online,Completed,Credit Card,0.0,0,3122.33
ORD127573,CUST003018,2024-04-04,Mobile App,Completed,Debit Card,5.99,15,210.69
ORD120341,CUST001649,2026-03-24,Online,Completed,Gift Card,4.99,0,716.47
ORD118854,CUST005857,2025-08-27,Mobile App,Completed,Paypal,5.99,5,303.06
ORD102118,CUST005821,2025-02-14,In-Store,Completed,Store Credit,7.99,15,1367.8
ORD117355,CUST001780,2025-07-04,Online,Completed,Paypal,12.99,0,472.42
ORD114152,CUST004538,2025-09-19,Mobile App,Completed,Credit Card,12.99,0,1005.47
ORD103718,CUST005843,2024-11-16,In-Store,Completed,Gift Card,4.99,0,2407.55
ORD100484,CUST001411,2025-06-01,Mobile App,Completed,Store Credit,12.99,20,991.94
ORD120659,CUST002699,2026-04-02,Mobile App,Completed,Credit Card,0.0,10,2255.77
ORD106454,CUST001477,2026-04-17,In-Store,Completed,Debit Card,5.99,0,675.89
ORD110045,CUST000380,2025-05-27,Online,Completed,Gift Card,0.0,0,1363.68
ORD111000,CUST004461,2026-02-19,Online,Completed,Debit Card,5.99,0,4257.23
ORD123559,CUST004868,2026-05-24,Online,Completed,Gift Card,12.99,0,1638.2
ORD125336,CUST005331,2026-04-18,In-Store,Completed,Paypal,0.0,0,3237.65
ORD114592,CUST003320,2022-09-10,In-Store,Completed,Gift Card,12.99,0,1759.54
ORD106882,CUST004771,2025-12-11,In-Store,Completed,Gift Card,12.99,0,377.83
ORD121009,CUST004497,2025-07-06,Online,Completed,Paypal,4.99,0,810.3
ORD114921,CUST000276,2025-11-17,Mobile App,Cancelled,Store Credit,7.99,10,1802.91
ORD119669,CUST003084,2024-11-01,Online,Completed,Paypal,5.99,5,577.14
ORD128270,CUST000815,2022-09-20,Mobile App,Completed,Gift Card,0.0,0,1160.98
ORD111368,CUST001022,2026-06-09,Online,Completed,Store Credit,0.0,0,265.54
ORD111734,CUST004957,2026-03-17,Online,Completed,Store Credit,5.99,5,1248.45
ORD102839,CUST003364,2024-06-13,Online,Completed,Gift Card,5.99,0,1455.95
ORD115628,CUST001078,2023-05-23,In-Store,Cancelled,Debit Card,0.0,0,880.8
ORD101866,CUST001442,2026-04-11,Online,Completed,Debit Card,4.99,5,2465.89
ORD104688,CUST005507,2025-06-10,Mobile App,Returned,Debit Card,12.99,10,94.75
ORD108472,CUST003975,2026-05-21,Online,Pending,Store Credit,4.99,0,259.17
ORD103004,CUST005969,2024-05-15,In-Store,Completed,Store Credit,7.99,0,603.54
ORD111652,CUST000489,2025-03-12,Online,Completed,Gift Card,7.99,0,818.69
ORD112945,CUST005505,2023-04-04,Mobile App,Completed,Gift Card,4.99,0,1069.23
ORD117610,CUST000576,2025-09-07,Mobile App,Completed,Gift Card,7.99,0,2050.2
ORD122232,CUST001369,2026-03-02,Mobile App,Completed,Credit Card,0.0,10,2230.03
ORD102941,CUST000151,2023-12-11,Online,Cancelled,Store Credit,12.99,0,2255.89
ORD122252,CUST005202,2025-07-25,Online,Returned,Credit Card,5.99,25,1789.84
ORD116277,CUST000131,2024-06-13,In-Store,Completed,Paypal,4.99,0,909.35
ORD104309,CUST004477,2025-11-07,In-Store,Completed,Store Credit,7.99,20,1979.25
ORD115246,CUST001492,2025-10-12,Online,Completed,Store Credit,12.99,20,842.19
ORD117423,CUST002635,2025-05-19,Mobile App,Completed,Paypal,0.0,0,626.37
ORD123116,CUST000329,2023-11-03,Online,Completed,Debit Card,5.99,0,1766.08
ORD124916,CUST900005,2025-06-12,In-Store,Completed,Store Credit,4.99,15,1800.01
ORD111999,CUST002162,2022-05-26,Mobile App,Cancelled,Gift Card,7.99,0,398.68
ORD126129,CUST003102,2022-11-27,Online,Completed,Credit Card,12.99,0,648.98
ORD108424,CUST003377,2025-07-29,In-Store,Completed,Paypal,0.0,20,1107.5
ORD120785,CUST003051,2026-05-02,Online,Completed,Paypal,5.99,5,506.15
ORD122444,CUST004253,2025-09-01,Mobile App,Completed,Credit Card,0.0,0,3244.01
ORD109835,CUST000338,2025-05-28,In-Store,Completed,Credit Card,12.99,15,1661.69
ORD118195,CUST001570,2023-11-13,Online,Completed,Gift Card,5.99,0,1305.67
ORD127894,CUST004637,2025-03-14,In-Store,Completed,Store Credit,4.99,0,873.85
ORD106311,CUST000289,2023-08-26,Mobile App,Completed,Paypal,5.99,0,2196.73
ORD105598,CUST000589,2022-07-14,Online,Completed,Debit Card,0.0,0,1949.5
ORD110841,CUST003181,2024-10-07,Mobile App,Completed,Store Credit,0.0,0,370.31
ORD115219,CUST002198,2026-02-15,In-Store,Completed,Paypal,0.0,0,209.86
ORD103422,CUST001562,2023-01-06,Online,Completed,Paypal,5.99,0,1849.18
ORD120737,CUST000603,2025-03-28,Online,Completed,Store Credit,12.99,10,316.67
ORD113288,CUST004261,2024-06-30,In-Store,Completed,Credit Card,12.99,5,4172.86
ORD123333,CUST004642,2025-10-12,In-Store,Completed,Gift Card,12.99,0,633.64
ORD102394,CUST003888,2025-11-06,Online,Completed,Paypal,7.99,0,2356.13
ORD126002,CUST000606,2024-08-15,Online,Completed,Paypal,0.0,5,5240.08
ORD127762,CUST000213,2025-03-01,Online,Completed,Paypal,0.0,10,3580.97
ORD100908,CUST000252,2024-11-25,Online,Completed,Debit Card,5.99,0,1228.81
ORD115954,CUST003216,2026-06-01,Online,Completed,Credit Card,5.99,15,2100.79
ORD114837,CUST005972,2024-09-21,Online,Completed,Gift Card,4.99,0,2382.66
ORD125458,CUST000809,2026-03-12,Mobile App,Completed,Paypal,5.99,0,3319.11
ORD101526,CUST002231,2024-12-29,Mobile App,Completed,Gift Card,0.0,0,1122.15
ORD120634,CUST002609,,In-Store,Completed,Store Credit,0.0,10,1874.73
ORD112875,CUST002045,2026-01-30,Online,Completed,Debit Card,0.0,15,949.96
ORD122445,CUST004253,2025-07-29,In-Store,Completed,Debit Card,7.99,0,388.77
ORD105946,CUST003326,2025-05-25,Mobile App,Completed,Gift Card,12.99,0,638.85
ORD119923,CUST004116,2026-02-05,Online,Completed,Debit Card,5.99,10,3692.41
ORD100816,CUST002661,2023-06-26,Mobile App,Completed,Store Credit,7.99,0,1092.18
ORD124046,CUST001575,2022-04-02,In-Store,Pending,Credit Card,0.0,20,1639.78
ORD124007,CUST000634,2021-05-17,In-Store,Completed,Store Credit,12.99,0,852.07
ORD128143,CUST004319,2022-11-23,Mobile App,Completed,Debit Card,0.0,0,3969.11
ORD127723,CUST002909,2023-08-12,In-Store,Completed,Credit Card,12.99,5,995.41
ORD112437,CUST003305,2023-09-06,In-Store,Completed,Store Credit,5.99,0,1763.06
ORD110206,CUST003623,2026-04-01,Mobile App,Completed,Store Credit,0.0,5,797.27
ORD109356,CUST005365,2024-04-22,Mobile App,Returned,Gift Card,12.99,20,2238.11
ORD100983,CUST000313,,In-Store,Completed,Debit Card,4.99,15,1343.07
ORD124248,CUST004587,2026-05-04,Mobile App,Completed,Paypal,7.99,15,899.55
ORD109709,CUST000366,2025-05-14,Mobile App,Completed,Store Credit,7.99,15,109.72
ORD121920,CUST002108,2025-10-16,Mobile App,Completed,Paypal,7.99,10,1424.06
ORD109271,CUST001494,2024-09-19,Mobile App,Completed,Store Credit,5.99,0,2230.3
ORD127205,CUST001121,2025-11-04,Online,Completed,Gift Card,0.0,0,356.98
ORD123323,CUST002049,,Mobile App,Completed,Credit Card,12.99,0,442.88
ORD115614,CUST001994,2026-06-24,Online,Completed,Credit Card,12.99,0,190.41
ORD104587,CUST001508,2024-09-16,In-Store,Cancelled,Paypal,5.99,0,1339.04
ORD124753,CUST003475,2026-06-16,Online,Completed,Credit Card,0.0,25,1073.01
ORD108921,CUST000547,2026-03-14,Mobile App,Completed,Gift Card,4.99,20,682.43
ORD104673,CUST000067,2025-06-13,Mobile App,Completed,Gift Card,0.0,0,2889.58
ORD111769,CUST001550,2025-12-07,Mobile App,Completed,Debit Card,5.99,0,2464.93
ORD113368,CUST002197,2024-07-23,Online,Completed,Paypal,5.99,0,3126.6
ORD115556,CUST004423,2024-03-04,Mobile App,Completed,Credit Card,4.99,0,722.79
ORD114155,CUST004538,2025-09-20,Mobile App,Completed,Paypal,4.99,20,890.26
ORD114918,CUST002750,2026-04-09,Mobile App,Completed,Gift Card,0.0,0,2367.85
ORD121866,CUST004150,2023-06-20,Mobile App,Completed,Debit Card,0.0,5,613.39
ORD105750,CUST000950,2025-12-27,Mobile App,Completed,Paypal,0.0,0,1040.76
ORD111309,CUST004340,2026-01-06,Mobile App,Completed,Store Credit,7.99,0,4948.35
ORD101001,CUST005238,2023-05-23,Mobile App,Completed,Paypal,12.99,0,2674.89
ORD118326,CUST006052,2026-06-05,Online,Completed,Paypal,4.99,15,308.58
ORD125255,CUST002626,2025-07-12,Mobile App,Cancelled,Store Credit,5.99,15,2134.07
ORD105430,CUST001584,2023-01-20,In-Store,Completed,Store Credit,0.0,15,447.46
ORD121064,CUST000804,2023-09-29,Online,Completed,Gift Card,4.99,0,3589.33
ORD100375,CUST003950,2023-10-13,Online,Completed,Paypal,12.99,0,2859.4
ORD118359,CUST003879,2026-03-28,Mobile App,Completed,Debit Card,0.0,15,56.06
ORD107872,CUST004183,2023-05-11,Mobile App,Completed,Debit Card,12.99,10,1681.39
ORD109969,CUST003339,2024-12-05,Mobile App,Completed,Store Credit,4.99,10,1443.72
ORD105462,CUST003088,2026-04-25,Mobile App,Completed,Credit Card,7.99,0,5040.16
ORD108854,CUST002236,2024-11-29,Mobile App,Completed,Gift Card,0.0,0,676.8
ORD114429,CUST001235,2025-10-21,Online,Completed,Gift Card,12.99,5,1799.89
ORD127926,CUST002632,2025-12-05,In-Store,Completed,Store Credit,0.0,0,3350.6
ORD112870,CUST000271,2025-07-17,In-Store,Completed,Store Credit,0.0,0,1151.03
ORD106774,CUST005098,2026-01-26,Online,Completed,Paypal,5.99,0,1636.8
ORD116886,CUST000617,2023-10-12,Mobile App,Cancelled,Credit Card,0.0,0,783.25
ORD101666,CUST004212,2025-05-28,In-Store,Pending,Store Credit,4.99,0,649.37
ORD103125,CUST002048,2024-04-30,Online,Completed,Debit Card,4.99,0,1001.56
ORD123902,CUST004533,2025-02-07,Online,Completed,Credit Card,5.99,0,585.12
ORD119815,CUST001444,2022-08-28,Mobile App,Completed,Gift Card,0.0,0,1050.17
ORD100826,CUST001532,2026-04-09,In-Store,Completed,Credit Card,0.0,0,1854.13
ORD106500,CUST002256,2025-04-24,In-Store,Pending,Credit Card,12.99,0,1715.54
ORD126482,CUST000761,2025-12-09,Mobile App,Completed,Paypal,0.0,5,3513.78
ORD119309,CUST004703,2023-08-22,In-Store,Completed,Paypal,12.99,0,1080.47
ORD113644,CUST005992,2025-01-25,Mobile App,Completed,Credit Card,7.99,0,461.01
ORD114977,CUST002677,2023-01-02,Online,Completed,Store Credit,5.99,0,1387.8
ORD119460,CUST004184,2025-05-05,Online,Completed,Credit Card,0.0,5,877.38
ORD100687,CUST002788,2024-03-24,In-Store,Completed,Store Credit,0.0,0,2126.71
ORD124380,CUST001184,2026-01-28,Mobile App,Returned,Credit Card,5.99,0,153.38
ORD114986,CUST000349,2025-09-11,Mobile App,Completed,Paypal,0.0,0,189.08
ORD100674,CUST002696,2026-01-29,Online,Completed,Credit Card,0.0,0,1341.73
ORD121463,CUST002365,2026-03-08,Online,Completed,Paypal,5.99,5,598.18
ORD107575,CUST000888,2025-09-02,In-Store,Completed,Debit Card,4.99,10,594.76
ORD114394,CUST000948,2026-04-14,Online,Completed,Store Credit,0.0,5,436.11
ORD120320,CUST005171,2022-12-12,In-Store,Completed,Store Credit,12.99,0,246.81
ORD107359,CUST002485,2020-12-21,In-Store,Completed,Paypal,0.0,0,2790.58
ORD107892,CUST004297,2025-09-15,In-Store,Completed,Store Credit,0.0,0,2047.76
ORD101029,CUST004753,2024-07-24,Online,Completed,Gift Card,0.0,0,619.25
ORD112623,CUST005161,2026-05-10,Online,Cancelled,Debit Card,4.99,0,2049.71
ORD114709,CUST003989,2024-11-28,Online,Completed,Store Credit,4.99,0,752.25
ORD103891,CUST004318,2025-02-11,Online,Completed,Credit Card,4.99,15,1577.23
ORD101988,CUST001001,2022-11-12,Mobile App,Completed,Store Credit,0.0,5,5034.36
ORD107478,CUST000697,2024-05-23,Online,Completed,Gift Card,0.0,0,1235.51
ORD117443,CUST000027,2023-03-25,Mobile App,Completed,Debit Card,0.0,10,266.98
ORD103188,CUST001409,2022-07-21,Mobile App,Completed,Gift Card,4.99,0,764.69
ORD104085,CUST002719,2021-12-21,In-Store,Completed,Paypal,7.99,0,2309.86
ORD123993,CUST004122,2026-04-22,In-Store,Completed,Debit Card,0.0,0,1577.73
ORD104096,CUST002266,2025-02-27,Mobile App,Completed,Gift Card,0.0,0,3666.32
ORD123229,CUST005364,2026-05-02,Mobile App,Completed,Store Credit,0.0,0,3740.32
ORD127623,CUST000301,2023-05-29,In-Store,Completed,Gift Card,7.99,0,2315.96
ORD109352,CUST005438,2025-06-08,Online,Completed,Debit Card,12.99,0,561.79
ORD122422,CUST001103,2025-02-13,In-Store,Completed,Store Credit,4.99,0,1764.27
ORD105690,CUST000435,2024-09-08,Online,Completed,Credit Card,12.99,0,729.72
ORD124592,CUST004205,2025-11-21,In-Store,Returned,Gift Card,0.0,0,272.78
ORD108863,CUST001763,2024-03-14,Online,Completed,Credit Card,7.99,0,1647.93
ORD121367,CUST002339,2024-08-14,Online,Completed,Store Credit,7.99,0,2369.5
ORD123123,CUST002914,2025-05-05,In-Store,Completed,Store Credit,4.99,0,606.37
ORD107802,CUST002843,2025-07-11,Mobile App,Completed,Debit Card,4.99,15,899.4
ORD120721,CUST002241,2026-05-09,Online,Completed,Credit Card,5.99,20,612.57
ORD102293,CUST001115,2021-08-28,In-Store,Completed,Paypal,5.99,10,1393.32
ORD117710,CUST001307,2026-02-03,In-Store,Completed,Debit Card,0.0,25,1374.09
ORD120481,CUST001349,2024-04-26,Online,Completed,Gift Card,5.99,0,1192.03
ORD105060,CUST003644,,In-Store,Completed,Store Credit,5.99,0,1181.58
ORD103574,CUST001758,2026-03-02,Mobile App,Completed,Store Credit,5.99,0,2310.72
ORD119498,CUST002184,2024-02-10,In-Store,Completed,Debit Card,0.0,0,1996.15
ORD103833,CUST003028,2024-01-25,In-Store,Completed,Credit Card,7.99,5,1242.53
ORD128159,CUST000731,2025-08-23,In-Store,Cancelled,Debit Card,0.0,0,1184.51
ORD104070,CUST004712,2025-07-31,Online,Completed,Debit Card,5.99,25,991.59
ORD120162,CUST000354,2025-08-07,Mobile App,Completed,Credit Card,5.99,0,4376.84
ORD118224,CUST002823,2025-10-15,Online,Completed,Paypal,5.99,25,2721.71
ORD102678,CUST002188,2024-09-07,Online,Completed,Debit Card,4.99,5,1488.53
ORD108220,CUST002071,2025-05-29,In-Store,Completed,Paypal,12.99,10,720.78
ORD119349,CUST000559,2025-11-28,Mobile App,Returned,Gift Card,12.99,0,3974.89
ORD109505,CUST003201,2024-06-04,Mobile App,Completed,Gift Card,0.0,0,4812.92
ORD100984,CUST001006,2023-08-01,Mobile App,Cancelled,Store Credit,5.99,0,527.85
ORD119954,CUST004827,2026-06-29,Online,Completed,Debit Card,12.99,10,3046.64
ORD107999,CUST001762,2023-02-13,Mobile App,Completed,Paypal,0.0,0,764.78
ORD105703,CUST002364,2025-09-26,Mobile App,Completed,Gift Card,5.99,0,651.1
ORD100987,CUST001006,2025-12-13,Mobile App,Completed,Gift Card,5.99,0,757.06
ORD107449,CUST000084,2024-12-10,Online,Completed,Debit Card,0.0,0,1787.1
ORD118204,CUST001947,2025-02-22,In-Store,Completed,Credit Card,12.99,0,212.63
ORD118767,CUST003140,2026-03-15,Mobile App,Completed,Debit Card,4.99,10,1105.4
ORD122086,CUST004353,2026-01-15,In-Store,Completed,Gift Card,12.99,20,396.73
ORD101674,CUST000529,2026-01-17,In-Store,Completed,Debit Card,12.99,25,2765.96
ORD123319,CUST004919,2024-03-06,Mobile App,Completed,Store Credit,12.99,5,786.39
ORD117674,CUST001286,2023-02-27,In-Store,Completed,Gift Card,0.0,15,2544.24
ORD117348,CUST004355,2021-06-02,In-Store,Completed,Store Credit,12.99,0,1377.99
ORD114714,CUST003989,2024-06-20,In-Store,Completed,Store Credit,4.99,0,1711.67
ORD109228,CUST004574,2026-05-29,Mobile App,Completed,Credit Card,0.0,0,3948.7
ORD118484,CUST005382,2023-12-18,Mobile App,Completed,Debit Card,0.0,0,1160.45
ORD100133,CUST004473,2025-08-01,Mobile App,Completed,Gift Card,7.99,0,269.77
ORD115172,CUST002281,2023-06-16,Online,Completed,Paypal,7.99,0,1565.43
ORD125307,CUST003733,2024-09-25,In-Store,Completed,Store Credit,0.0,0,2618.68
ORD108871,CUST001024,2025-02-28,Mobile App,Returned,Credit Card,7.99,0,1696.19
ORD124756,CUST003475,2025-09-29,In-Store,Completed,Gift Card,12.99,0,1966.72
ORD126341,CUST005379,2025-05-11,Mobile App,Completed,Gift Card,0.0,0,1642.34
ORD124915,CUST000946,2025-04-02,Mobile App,Completed,Store Credit,0.0,0,2560.48
ORD121614,CUST000098,2023-10-18,In-Store,Completed,Debit Card,7.99,20,929.13
ORD120818,CUST001057,2021-08-28,In-Store,Completed,Gift Card,7.99,10,151.55
ORD101265,CUST003401,2024-12-18,In-Store,Completed,Store Credit,5.99,0,1439.09
ORD120284,CUST000035,2022-02-01,Online,Completed,Gift Card,0.0,0,2310.76
ORD123642,CUST000030,2024-11-20,Online,Completed,Paypal,0.0,5,534.88
ORD123412,CUST000699,2024-03-04,Mobile App,Completed,Paypal,5.99,0,478.97
ORD106997,CUST005353,2024-02-23,Mobile App,Completed,Debit Card,7.99,0,106.99
ORD122351,CUST002631,2024-11-22,Online,Completed,Store Credit,0.0,10,1481.83
ORD101219,CUST001593,2022-01-04,Mobile App,Completed,Debit Card,7.99,0,1470.91
ORD121877,CUST002612,2026-01-14,In-Store,Completed,Debit Card,0.0,0,1141.11
ORD113422,CUST004870,,Mobile App,Completed,Store Credit,7.99,5,3099.39
ORD114165,CUST002591,2026-01-05,Mobile App,Pending,Paypal,4.99,0,2197.38
ORD125897,CUST002195,2025-08-05,Mobile App,Completed,Paypal,12.99,0,1868.47
ORD105696,CUST004992,2024-04-08,Online,Completed,Store Credit,12.99,0,1469.88
ORD115401,CUST002951,2025-06-03,Mobile App,Completed,Debit Card,0.0,0,1431.59
ORD124988,CUST002715,2026-03-09,Mobile App,Completed,Paypal,5.99,0,783.04
ORD126306,CUST004711,2022-12-06,In-Store,Completed,Paypal,0.0,0,3326.85
ORD113850,CUST004794,2025-11-24,In-Store,Completed,Debit Card,0.0,0,2777.84
ORD119856,CUST001398,2026-03-21,Mobile App,Completed,Gift Card,0.0,0,342.46
ORD127469,CUST004281,2024-12-31,In-Store,Completed,Credit Card,4.99,0,1741.09
ORD102608,CUST005580,2025-08-27,In-Store,Completed,Debit Card,5.99,0,1957.17
ORD122547,CUST002017,2025-09-12,Mobile App,Completed,Credit Card,4.99,0,1944.97
ORD105117,CUST002518,2024-10-26,Online,Completed,Credit Card,12.99,10,2296.36
ORD102415,CUST004170,2023-12-26,Online,Completed,Debit Card,0.0,0,26.96
ORD109094,CUST002161,2025-10-14,Mobile App,Completed,Paypal,0.0,0,1102.1
ORD112103,CUST002186,2025-08-02,Online,Completed,Store Credit,12.99,0,1568.83
ORD118072,CUST004747,2025-06-05,In-Store,Completed,Gift Card,0.0,20,2551.5
ORD100667,CUST004915,2026-04-16,Mobile App,Completed,Paypal,7.99,15,349.25
ORD115266,CUST002201,2025-10-22,Mobile App,Completed,Gift Card,12.99,15,623.55
ORD120878,CUST001337,2025-05-13,Mobile App,Completed,Store Credit,5.99,0,1417.29
ORD114653,CUST000660,2021-12-01,In-Store,Completed,Gift Card,0.0,5,780.86
ORD103147,CUST005222,2026-01-09,In-Store,Completed,Store Credit,0.0,0,1455.5
ORD117447,CUST003924,2026-01-14,Mobile App,Completed,Gift Card,4.99,0,2656.33
ORD115345,CUST002446,2024-04-18,In-Store,Completed,Store Credit,7.99,15,1634.96
ORD118037,CUST005965,2025-12-12,Mobile App,Cancelled,Credit Card,12.99,0,524.35
ORD103840,CUST001560,2025-02-09,Online,Completed,Store Credit,4.99,0,251.08
ORD109528,CUST004549,2025-06-17,Mobile App,Completed,Debit Card,0.0,0,1809.56
ORD112953,CUST000974,2025-06-01,Online,Completed,Credit Card,5.99,0,73.08
ORD127397,CUST006012,2025-06-26,Online,Completed,Debit Card,4.99,0,2292.95
ORD108304,CUST002067,2023-09-15,In-Store,Completed,Store Credit,12.99,0,1843.85
ORD107217,CUST003801,2026-03-31,Online,Completed,Gift Card,0.0,0,1208.08
ORD119868,CUST000190,2023-04-05,Mobile App,Completed,Gift Card,0.0,0,45.91
ORD100337,CUST005669,2023-04-05,Online,Completed,Debit Card,4.99,0,119.05
ORD118659,CUST005629,2025-07-01,In-Store,Completed,Credit Card,0.0,0,188.29
ORD102754,CUST005407,2024-09-28,Mobile App,Completed,Store Credit,0.0,0,2312.4
